CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval
13726,2,1054,2011-11-01,1080,540,1,0
13292,2,347,2011-11-01,579,289.5,1,0
15847,2,449,2011-11-01,389,194.5,1,0
14995,2,102,2011-11-01,232,116,1,0
16367,2,643,2011-11-02,801,400.5,1,0
16884,2,320,2011-11-02,430,215,1,0
13904,2,332,2011-11-02,333,166.5,1,0
13271,2,168,2011-11-02,172,86,1,0
17999,2,219,2011-11-02,380,190,1,0
14815,2,744,2011-11-03,779,389.5,1,0
14636,2,241,2011-11-03,610,305,1,0
18205,2,192,2011-11-03,517,258.5,1,0
17078,2,782,2011-11-03,376,188,1,0
15612,2,52,2011-11-03,195,97.5,1,0
15252,2,522,2011-11-03,741,370.5,1,0
17084,2,1702,2011-11-04,2748,1374,1,0
15345,2,78,2011-11-04,368,184,1,0
12944,2,289,2011-11-04,605,302.5,1,0
12397,2,1250,2011-11-04,2215,1107.5,1,0
16555,2,175,2011-11-04,286,143,1,0
14150,2,496,2011-11-04,659,329.5,1,0
16372,2,158,2011-11-06,356,178,1,0
12838,2,355,2011-11-06,672,336,1,0
15526,2,24,2011-11-06,148,74,1,0
17608,2,229,2011-11-06,192,96,1,0
16243,2,110,2011-11-06,409,204.5,1,0
13759,2,287,2011-11-06,659,329.5,1,0
14517,2,91,2011-11-06,330,165,1,0
17082,2,1049,2011-11-06,2004,1002,1,0
12832,2,195,2011-11-07,383,191.5,1,0
16053,2,1793,2011-11-07,1512,756,1,0
17430,2,190,2011-11-07,266,133,1,0
15522,2,572,2011-11-07,398,199,1,0
15330,2,1312,2011-11-07,715,357.5,1,0
17637,2,280,2011-11-08,547,273.5,1,0
16602,2,317,2011-11-08,495,247.5,1,0
16284,2,535,2011-11-08,813,406.5,1,0
14050,2,689,2011-11-08,746,373,1,0
18164,2,183,2011-11-08,395,197.5,1,0
15573,2,354,2011-11-08,583,291.5,1,0
12849,2,579,2011-11-08,993,496.5,1,0
15103,2,329,2011-11-08,703,351.5,1,0
15275,2,497,2011-11-08,609,304.5,1,0
15066,2,279,2011-11-08,761,380.5,1,0
17964,2,294,2011-11-08,463,231.5,1,0
13272,2,96,2011-11-08,277,138.5,1,0
14240,2,418,2011-11-09,890,445,1,0
14921,2,953,2011-11-09,1316,658,1,0
13046,2,264,2011-11-09,629,314.5,1,0
15184,2,199,2011-11-10,402,201,1,0
16986,2,1040,2011-11-10,1873,936.5,1,0
13817,2,208,2011-11-10,329,164.5,1,0
12844,2,125,2011-11-10,326,163,1,0
15830,2,409,2011-11-10,548,274,1,0
17537,2,699,2011-11-10,888,444,1,0
15597,2,276,2011-11-10,316,158,1,0
18217,2,491,2011-11-10,622,311,1,0
15355,2,45,2011-11-10,277,138.5,1,0
12544,2,130,2011-11-10,300,150,1,0
13460,2,286,2011-11-10,183,91.5,1,0
12981,2,242,2011-11-10,372,186,1,0
13557,2,546,2011-11-11,584,292,1,0
15492,2,483,2011-11-11,659,329.5,1,0
13810,2,307,2011-11-11,828,414,1,0
12589,2,302,2011-11-11,575,287.5,1,0
13727,2,162,2011-11-11,333,166.5,1,0
16386,2,205,2011-11-11,303,151.5,1,0
14784,2,237,2011-11-13,290,145,1,0
14882,2,158,2011-11-13,590,295,1,0
15599,2,718,2011-11-13,762,381,1,0
12508,2,271,2011-11-13,398,199,1,0
15863,2,19,2011-11-14,69,34.5,1,0
17081,2,76,2011-11-14,279,139.5,1,0
14862,2,772,2011-11-14,841,420.5,1,0
16519,2,53,2011-11-14,213,106.5,1,0
17235,2,224,2011-11-14,550,275,1,0
12689,2,622,2011-11-14,1140,570,1,0
16878,2,0,2011-11-15,0,0,1,0
16557,2,111,2011-11-15,282,141,1,0
18123,2,582,2011-11-15,574,287,1,0
14544,2,1536,2011-11-15,2004,1002,1,0
17357,2,152,2011-11-15,384,192,1,0
17549,2,210,2011-11-16,149,74.5,1,0
12991,2,405,2011-11-16,504,252,1,0
16999,2,294,2011-11-16,485,242.5,1,0
14851,2,325,2011-11-16,511,255.5,1,0
15967,2,205,2011-11-16,398,199,1,0
14109,2,56,2011-11-16,80,40,1,0
18246,2,166,2011-11-16,596,298,1,0
16669,2,871,2011-11-16,1344,672,1,0
16855,2,164,2011-11-16,328,164,1,0
16916,2,431,2011-11-16,562,281,1,0
17330,2,120,2011-11-17,364,182,1,0
16070,2,457,2011-11-17,852,426,1,0
15124,2,233,2011-11-17,184,92,1,0
17397,2,250,2011-11-17,681,340.5,1,0
14416,2,326,2011-11-17,490,245,1,0
14508,2,129,2011-11-17,268,134,1,0
13962,2,87,2011-11-18,170,85,1,0
13091,2,450,2011-11-18,320,160,1,0
17163,2,66,2011-11-18,293,146.5,1,0
15494,2,1139,2011-11-18,1281,640.5,1,0
13960,2,142,2011-11-18,230,115,1,0
14902,2,209,2011-11-18,314,157,1,0
18034,2,559,2011-11-18,419,209.5,1,0
17904,2,58,2011-11-18,168,84,1,0
14073,2,128,2011-11-18,140,70,1,0
16414,2,27,2011-11-18,126,63,1,0
17760,2,239,2011-11-18,288,144,1,0
17425,2,407,2011-11-20,759,379.5,1,0
15850,2,298,2011-11-20,235,117.5,1,0
14664,2,465,2011-11-20,636,318,1,0
16411,2,131,2011-11-20,212,106,1,0
16506,2,42,2011-11-20,90,45,1,0
13565,2,172,2011-11-20,240,120,1,0
17384,2,88,2011-11-20,336,168,1,0
18040,2,148,2011-11-20,357,178.5,1,0
17387,2,522,2011-11-20,747,373.5,1,0
18110,2,65,2011-11-20,169,84.5,1,0
15919,2,385,2011-11-20,526,263,1,0
16399,2,245,2011-11-20,406,203,1,0
14984,2,58,2011-11-20,202,101,1,0
15963,2,298,2011-11-20,471,235.5,1,0
17555,2,348,2011-11-20,480,240,1,0
18080,2,642,2011-11-21,1232,616,1,0
13189,2,842,2011-11-21,261,130.5,1,0
13673,2,114,2011-11-21,387,193.5,1,0
17432,2,207,2011-11-21,366,183,1,0
15163,2,186,2011-11-21,304,152,1,0
12904,2,294,2011-11-21,496,248,1,0
13823,2,439,2011-11-21,958,479,1,0
17664,2,604,2011-11-21,605,302.5,1,0
17100,2,800,2011-11-21,972,486,1,0
14551,2,106,2011-11-21,186,93,1,0
13363,2,708,2011-11-22,893,446.5,1,0
16311,2,394,2011-11-22,616,308,1,0
17313,2,1382,2011-11-22,2288,1144,1,0
12586,2,77,2011-11-22,180,90,1,0
16352,2,300,2011-11-22,494,247,1,0
13569,2,155,2011-11-22,337,168.5,1,0
15977,2,1016,2011-11-22,1055,527.5,1,0
13832,2,25,2011-11-22,41,20.5,1,0
18274,2,0,2011-11-22,0,0,1,0
17155,2,242,2011-11-22,252,126,1,0
17453,2,219,2011-11-22,487,243.5,1,0
15949,2,284,2011-11-23,365,182.5,1,0
13899,2,156,2011-11-23,389,194.5,1,0
14335,2,375,2011-11-23,455,227.5,1,0
16343,2,175,2011-11-23,329,164.5,1,0
15393,2,150,2011-11-23,232,116,1,0
17010,2,116,2011-11-23,185,92.5,1,0
16185,2,260,2011-11-23,529,264.5,1,0
14020,2,441,2011-11-23,643,321.5,1,0
18084,2,311,2011-11-23,88,44,1,0
14912,2,971,2011-11-23,868,434,1,0
14539,2,428,2011-11-24,537,268.5,1,0
14987,2,128,2011-11-24,326,163,1,0
16824,2,236,2011-11-24,461,230.5,1,0
16616,2,370,2011-11-24,500,250,1,0
13207,2,130,2011-11-24,250,125,1,0
16189,2,134,2011-11-24,215,107.5,1,0
16596,2,97,2011-11-24,250,125,1,0
13525,2,394,2011-11-25,629,314.5,1,0
13589,2,114,2011-11-25,380,190,1,0
13579,2,176,2011-11-25,467,233.5,1,0
17624,2,554,2011-11-25,843,421.5,1,0
15872,2,187,2011-11-25,316,158,1,0
17329,2,142,2011-11-25,523,261.5,1,0
13978,2,315,2011-11-25,197,98.5,1,0
15186,2,215,2011-11-25,411,205.5,1,0
12438,2,1169,2011-11-25,2467,1233.5,1,0
18001,2,362,2011-11-27,415,207.5,1,0
18156,2,283,2011-11-27,676,338,1,0
18112,2,255,2011-11-27,353,176.5,1,0
17595,2,228,2011-11-27,387,193.5,1,0
15054,2,198,2011-11-27,302,151,1,0
18101,2,87,2011-11-28,222,111,1,0
16347,2,341,2011-11-28,847,423.5,1,0
13030,2,348,2011-11-28,752,376,1,0
16364,2,279,2011-11-28,706,353,1,0
14470,2,193,2011-11-28,461,230.5,1,0
14597,2,566,2011-11-28,866,433,1,0
15714,2,186,2011-11-28,330,165,1,0
17237,2,105,2011-11-28,315,157.5,1,0
17031,2,235,2011-11-28,380,190,1,0
17852,2,53,2011-11-28,114,57,1,0
17468,2,116,2011-11-29,137,68.5,1,0
13657,2,209,2011-11-29,382,191,1,0
13467,2,580,2011-11-29,1072,536,1,0
17466,2,306,2011-11-29,763,381.5,1,0
17772,2,55,2011-11-29,173,86.5,1,0
14785,2,84,2011-11-29,77,38.5,1,0
17711,2,246,2011-11-29,385,192.5,1,0
13068,2,200,2011-11-29,344,172,1,0
14452,2,116,2011-11-29,259,129.5,1,0
16479,2,102,2011-11-29,301,150.5,1,0
14550,2,389,2011-11-29,757,378.5,1,0
16852,2,56,2011-11-29,145,72.5,1,0
15654,2,475,2011-11-30,923,461.5,1,0
14448,2,104,2011-11-30,375,187.5,1,0
15444,2,758,2011-11-30,1401,700.5,1,0
12882,2,246,2011-11-30,1463,731.5,1,0
14893,2,799,2011-11-30,1238,619,1,0
17727,2,639,2011-11-30,1043,521.5,1,0
16956,2,112,2011-11-30,292,146,1,0
17737,2,108,2011-11-30,168,84,1,0
12630,2,542,2011-11-30,1031,515.5,1,0
15948,2,567,2011-12-01,955,477.5,1,0
16119,2,240,2011-12-01,423,211.5,1,0
15531,2,1085,2011-12-01,1972,986,1,0
14860,2,230,2011-12-01,169,84.5,1,0
13040,2,355,2011-12-01,677,338.5,1,0
14950,2,135,2011-12-01,361,180.5,1,0
17566,2,497,2011-12-01,870,435,1,0
14960,2,221,2011-12-01,221,110.5,1,0
13853,2,304,2011-12-01,1057,528.5,1,0
17321,2,364,2011-12-01,657,328.5,1,0
17636,2,176,2011-12-01,266,133,1,0
14023,2,345,2011-12-02,584,292,1,0
14865,2,108,2011-12-02,52,26,1,0
13868,2,1964,2011-12-02,3193,1596.5,1,0
13780,2,318,2011-12-02,360,180,1,0
15123,2,1195,2011-12-02,2199,1099.5,1,0
12762,2,1220,2011-12-02,1703,851.5,1,0
12536,2,2672,2011-12-02,4151,2075.5,1,0
17221,2,287,2011-12-02,334,167,1,0
14594,2,183,2011-12-02,363,181.5,1,0
12962,2,129,2011-12-02,266,133,1,0
17495,2,229,2011-12-02,498,249,1,0
14788,2,421,2011-12-02,679,339.5,1,0
13352,2,314,2011-12-02,339,169.5,1,0
14658,2,47,2011-12-04,247,123.5,1,0
14354,2,210,2011-12-04,164,82,1,0
12673,2,349,2011-12-04,575,287.5,1,0
13596,2,384,2011-12-04,664,332,1,0
16561,2,244,2011-12-04,511,255.5,1,0
13822,2,611,2011-12-04,632,316,1,0
14793,2,88,2011-12-05,214,107,1,0
17254,2,251,2011-12-05,271,135.5,1,0
13417,2,162,2011-12-05,641,320.5,1,0
16811,2,477,2011-12-05,547,273.5,1,0
13311,2,305,2011-12-05,599,299.5,1,0
16200,2,516,2011-12-05,1069,534.5,1,0
14777,2,-9,2011-12-05,-17,-8.5,1,0
13083,2,187,2011-12-05,304,152,1,0
12646,2,897,2011-12-05,1347,673.5,1,0
12925,2,541,2011-12-05,694,347,1,0
15274,2,619,2011-12-05,717,358.5,1,0
16968,2,326,2011-12-05,439,219.5,1,0
15690,2,408,2011-12-05,240,120,1,0
13173,2,277,2011-12-05,354,177,1,0
16149,2,308,2011-12-05,281,140.5,1,0
16313,2,165,2011-12-06,274,137,1,0
12716,2,703,2011-12-06,963,481.5,1,0
16620,2,88,2011-12-06,179,89.5,1,0
17290,2,397,2011-12-06,513,256.5,1,0
18154,2,255,2011-12-06,399,199.5,1,0
17250,2,167,2011-12-06,382,191,1,0
15822,2,375,2011-12-06,885,442.5,1,0
18005,2,86,2011-12-06,226,113,1,0
17666,2,596,2011-12-06,728,364,1,0
17232,2,202,2011-12-07,418,209,1,0
17503,2,486,2011-12-07,559,279.5,1,0
16368,2,251,2011-12-07,480,240,1,0
12785,2,126,2011-12-07,250,125,1,0
14087,2,249,2011-12-07,179,89.5,1,0
15883,2,223,2011-12-07,396,198,1,0
14904,2,1985,2011-12-07,1025,512.5,1,0
12558,2,0,2011-12-08,0,0,1,0
17668,2,93,2011-12-08,348,174,1,0
13404,2,111,2011-12-08,252,126,1,0
17144,2,483,2011-12-08,985,492.5,1,0
12358,2,242,2011-12-08,928,464,1,0
14138,2,600,2011-12-08,966,483,1,0
17436,2,90,2011-12-08,216,108,1,0
14520,2,146,2011-12-08,271,135.5,1,0
16322,2,231,2011-12-08,327,163.5,1,0
12797,3,78,2010-12-14,166,55.33,1,0
15224,3,150,2010-12-16,310,103.33,1,0
12829,3,375,2011-01-21,253,84.33,1,0
15213,3,270,2011-01-25,325,108.33,1,0
16714,3,586,2011-01-26,864,288,1,0
13506,3,321,2011-01-31,453,151,1,0
12559,3,279,2011-02-02,500,166.67,1,0
17334,3,314,2011-02-11,307,102.33,1,0
13819,3,1109,2011-02-11,1140,380,1,0
12410,3,205,2011-02-11,521,173.67,1,0
16897,3,58,2011-02-13,213,71,1,0
16546,3,-303,2011-02-22,-96,-32,1,0
16997,3,360,2011-02-24,702,234,1,0
15456,3,633,2011-03-01,435,145,1,0
13497,3,159,2011-03-02,321,107,1,0
14779,3,84,2011-03-04,386,128.67,1,0
16037,3,428,2011-03-15,855,285,1,0
16716,3,44,2011-03-18,320,106.67,1,0
14256,3,410,2011-03-30,935,311.67,1,0
17580,3,87,2011-04-01,213,71,1,0
12755,3,867,2011-04-04,2221,740.33,1,0
16297,3,181,2011-04-04,279,93,1,0
16378,3,267,2011-04-06,363,121,1,0
14465,3,398,2011-04-07,1038,346,1,0
17035,3,201,2011-04-08,388,129.33,1,0
16010,3,202,2011-04-08,392,130.67,1,0
14616,3,104,2011-04-11,406,135.33,1,0
14669,3,770,2011-04-12,1259,419.67,1,0
17990,3,414,2011-04-17,631,210.33,1,0
16217,3,77,2011-04-18,266,88.67,1,0
12754,3,6481,2011-04-18,3011,1003.67,1,0
15973,3,87,2011-04-18,100,33.33,1,0
14586,3,236,2011-04-26,134,44.67,1,0
16163,3,92,2011-04-28,442,147.33,1,0
15223,3,98,2011-04-28,455,151.67,1,0
15759,3,60,2011-05-05,253,84.33,1,0
17548,3,-132,2011-05-06,-141,-47,1,0
12414,3,297,2011-05-06,442,147.33,1,0
14161,3,450,2011-05-08,1098,366,1,0
16431,3,442,2011-05-10,623,207.67,1,0
14149,3,129,2011-05-11,259,86.33,1,0
13952,3,1424,2011-05-12,3246,1082,1,0
12625,3,1563,2011-05-12,2362,787.33,1,0
16943,3,145,2011-05-12,817,272.33,1,0
14320,3,239,2011-05-17,343,114.33,1,0
14620,3,188,2011-05-19,393,131,1,0
16226,3,192,2011-05-20,255,85,1,0
15724,3,72,2011-05-22,212,70.67,1,0
14195,3,702,2011-05-22,963,321,1,0
18202,3,581,2011-05-24,1397,465.67,1,0
13479,3,133,2011-05-25,291,97,1,0
14009,3,361,2011-05-25,686,228.67,1,0
16838,3,184,2011-05-26,583,194.33,1,0
13659,3,867,2011-05-26,1541,513.67,1,0
17550,3,86,2011-05-26,267,89,1,0
12999,3,342,2011-05-27,456,152,1,0
14828,3,2172,2011-05-27,2140,713.33,1,0
16034,3,242,2011-05-27,438,146,1,0
16889,3,925,2011-05-29,1579,526.33,1,0
18190,3,139,2011-05-31,275,91.67,1,0
17472,3,455,2011-06-01,698,232.67,1,0
16449,3,359,2011-06-02,675,225,1,0
12891,3,950,2011-06-07,331,110.33,1,0
16832,3,33,2011-06-08,199,66.33,1,0
13900,3,430,2011-06-09,741,247,1,0
15780,3,220,2011-06-09,475,158.33,1,0
13533,3,202,2011-06-10,269,89.67,1,0
14823,3,87,2011-06-12,315,105,1,0
14450,3,241,2011-06-12,483,161,1,0
17179,3,290,2011-06-14,712,237.33,1,0
13951,3,459,2011-06-16,674,224.67,1,0
12908,3,600,2011-06-16,360,120,1,0
17616,3,224,2011-06-19,571,190.33,1,0
13005,3,167,2011-06-19,469,156.33,1,0
16484,3,194,2011-06-19,379,126.33,1,0
18062,3,396,2011-06-19,721,240.33,1,0
15700,3,328,2011-06-20,664,221.33,1,0
14643,3,755,2011-06-22,669,223,1,0
16214,3,420,2011-06-22,1063,354.33,1,0
13929,3,139,2011-06-23,803,267.67,1,0
15384,3,593,2011-06-23,636,212,1,0
15104,3,633,2011-06-26,969,323,1,0
17980,3,682,2011-06-27,811,270.33,1,0
12493,3,203,2011-06-27,363,121,1,0
15146,3,1459,2011-06-28,1314,438,1,0
14803,3,370,2011-06-30,846,282,1,0
16498,3,42,2011-07-01,86,28.67,1,0
17765,3,140,2011-07-04,348,116,1,0
13085,3,108,2011-07-05,272,90.67,1,0
16146,3,427,2011-07-05,734,244.67,1,0
15334,3,272,2011-07-06,348,116,1,0
17341,3,443,2011-07-06,682,227.33,1,0
14021,3,192,2011-07-07,632,210.67,1,0
13338,3,246,2011-07-08,382,127.33,1,0
14264,3,66,2011-07-08,319,106.33,1,0
15920,3,94,2011-07-08,164,54.67,1,0
14905,3,274,2011-07-08,600,200,1,0
18024,3,148,2011-07-10,237,79,1,0
15577,3,89,2011-07-11,259,86.33,1,0
15045,3,106,2011-07-11,634,211.33,1,0
18193,3,120,2011-07-12,213,71,1,0
14461,3,765,2011-07-14,2103,701,1,0
14958,3,128,2011-07-15,484,161.33,1,0
18087,3,3570,2011-07-18,2917,972.33,1,0
15713,3,149,2011-07-19,347,115.67,1,0
12468,3,360,2011-07-19,652,217.33,1,0
16807,3,778,2011-07-20,1122,374,1,0
16866,3,60,2011-07-22,208,69.33,1,0
17312,3,372,2011-07-24,644,214.67,1,0
13037,3,431,2011-07-24,881,293.67,1,0
16948,3,1614,2011-07-24,435,145,1,0
17693,3,229,2011-07-26,187,62.33,1,0
13492,3,408,2011-07-26,1270,423.33,1,0
15245,3,1784,2011-07-28,2516,838.67,1,0
13414,3,1574,2011-07-29,1390,463.33,1,0
12942,3,196,2011-07-31,662,220.67,1,0
17615,3,140,2011-08-01,330,110,1,0
17282,3,1866,2011-08-01,1685,561.67,1,0
16324,3,270,2011-08-03,409,136.33,1,0
15133,3,680,2011-08-04,982,327.33,1,0
16174,3,651,2011-08-05,1010,336.67,1,0
15985,3,836,2011-08-08,1037,345.67,1,0
14127,3,321,2011-08-09,710,236.67,1,0
13280,3,518,2011-08-09,798,266,1,0
13388,3,281,2011-08-10,627,209,1,0
15192,3,918,2011-08-12,1044,348,1,0
16317,3,890,2011-08-12,1342,447.33,1,0
16927,3,993,2011-08-16,543,181,1,0
14006,3,641,2011-08-16,962,320.67,1,0
15768,3,244,2011-08-16,622,207.33,1,0
17398,3,310,2011-08-17,653,217.67,1,0
17045,3,106,2011-08-18,339,113,1,0
15797,3,872,2011-08-18,2192,730.67,1,0
13242,3,130,2011-08-19,270,90,1,0
14246,3,804,2011-08-21,1474,491.33,1,0
14013,3,462,2011-08-21,473,157.67,1,0
17083,3,772,2011-08-22,1406,468.67,1,0
13140,3,185,2011-08-23,422,140.67,1,0
14930,3,1154,2011-08-23,2353,784.33,1,0
13425,3,1123,2011-08-23,1624,541.33,1,0
12593,3,204,2011-08-23,382,127.33,1,0
14973,3,369,2011-08-24,1314,438,1,0
13000,3,379,2011-08-25,535,178.33,1,0
17146,3,212,2011-08-26,750,250,1,0
13003,3,103,2011-08-26,149,49.67,1,0
17320,3,634,2011-08-31,1201,400.33,1,0
17588,3,676,2011-08-31,1240,413.33,1,0
13376,3,490,2011-09-01,870,290,1,0
14463,3,179,2011-09-02,530,176.67,1,0
12422,3,367,2011-09-05,684,228,1,0
16551,3,970,2011-09-05,922,307.33,1,0
13851,3,1705,2011-09-05,2651,883.67,1,0
15462,3,172,2011-09-06,235,78.33,1,0
13249,3,546,2011-09-08,711,237,1,0
13848,3,3700,2011-09-08,1255,418.33,1,0
13330,3,751,2011-09-08,1141,380.33,1,0
16309,3,465,2011-09-09,687,229,1,0
13124,3,2119,2011-09-11,3756,1252,1,0
15980,3,1560,2011-09-12,2399,799.67,1,0
14500,3,117,2011-09-12,357,119,1,0
17033,3,750,2011-09-14,1030,343.33,1,0
14915,3,105,2011-09-15,259,86.33,1,0
17047,3,533,2011-09-15,1101,367,1,0
13931,3,721,2011-09-15,1231,410.33,1,0
16048,3,143,2011-09-15,244,81.33,1,0
13334,3,1764,2011-09-18,3502,1167.33,1,0
12527,3,233,2011-09-19,331,110.33,1,0
17058,3,592,2011-09-19,1180,393.33,1,0
15675,3,527,2011-09-19,324,108,1,0
18017,3,300,2011-09-19,523,174.33,1,0
12379,3,401,2011-09-19,775,258.33,1,0
13562,3,757,2011-09-19,1799,599.67,1,0
16080,3,104,2011-09-19,177,59,1,0
15026,3,225,2011-09-20,464,154.67,1,0
16584,3,635,2011-09-20,908,302.67,1,0
13038,3,360,2011-09-20,908,302.67,1,0
13959,3,355,2011-09-21,594,198,1,0
15433,3,399,2011-09-21,418,139.33,1,0
13946,3,443,2011-09-21,562,187.33,1,0
12609,3,639,2011-09-22,965,321.67,1,0
13486,3,669,2011-09-22,1122,374,1,0
15067,3,954,2011-09-22,1745,581.67,1,0
18189,3,564,2011-09-23,1084,361.33,1,0
14880,3,365,2011-09-23,691,230.33,1,0
16872,3,600,2011-09-23,680,226.67,1,0
14152,3,699,2011-09-25,611,203.67,1,0
15799,3,955,2011-09-25,884,294.67,1,0
14561,3,1012,2011-09-25,1067,355.67,1,0
16689,3,312,2011-09-25,355,118.33,1,0
12412,3,824,2011-09-26,1143,381,1,0
12987,3,217,2011-09-27,545,181.67,1,0
13016,3,527,2011-09-27,790,263.33,1,0
14818,3,324,2011-09-27,658,219.33,1,0
15036,3,316,2011-09-28,430,143.33,1,0
14934,3,1041,2011-09-28,1889,629.67,1,0
12372,3,788,2011-09-29,1196,398.67,1,0
18235,3,1578,2011-09-29,1796,598.67,1,0
16589,3,368,2011-09-29,459,153,1,0
14681,3,76,2011-09-29,499,166.33,1,0
12822,3,548,2011-09-30,919,306.33,1,0
13764,3,923,2011-09-30,1516,505.33,1,0
15164,3,351,2011-10-02,825,275,1,0
12886,3,761,2011-10-03,1351,450.33,1,0
13344,3,952,2011-10-03,2512,837.33,1,0
16882,3,424,2011-10-04,705,235,1,0
15339,3,414,2011-10-04,558,186,1,0
17483,3,191,2011-10-05,414,138,1,0
16040,3,684,2011-10-05,1314,438,1,0
14501,3,119,2011-10-06,190,63.33,1,0
13591,3,485,2011-10-06,1117,372.33,1,0
15306,3,810,2011-10-06,1174,391.33,1,0
15315,3,838,2011-10-06,552,184,1,0
13763,3,725,2011-10-07,1689,563,1,0
14514,3,564,2011-10-09,990,330,1,0
16518,3,325,2011-10-09,481,160.33,1,0
16385,3,258,2011-10-10,555,185,1,0
14529,3,325,2011-10-10,579,193,1,0
17025,3,235,2011-10-10,358,119.33,1,0
13373,3,1651,2011-10-10,3312,1104,1,0
13224,3,1509,2011-10-10,2148,716,1,0
13473,3,260,2011-10-10,418,139.33,1,0
13666,3,41,2011-10-10,85,28.33,1,0
16136,3,440,2011-10-11,709,236.33,1,0
14857,3,455,2011-10-11,1166,388.67,1,0
16861,3,134,2011-10-11,156,52,1,0
17064,3,316,2011-10-12,855,285,1,0
14775,3,1174,2011-10-12,1012,337.33,1,0
15840,3,394,2011-10-12,346,115.33,1,0
17190,3,160,2011-10-12,250,83.33,1,0
13035,3,627,2011-10-13,887,295.67,1,0
13827,3,138,2011-10-13,410,136.67,1,0
13487,3,265,2011-10-13,575,191.67,1,0
17892,3,109,2011-10-14,244,81.33,1,0
16950,3,644,2011-10-14,1179,393,1,0
13814,3,862,2011-10-14,1562,520.67,1,0
16239,3,218,2011-10-14,373,124.33,1,0
15440,3,197,2011-10-16,384,128,1,0
13919,3,435,2011-10-17,314,104.67,1,0
17734,3,422,2011-10-17,701,233.67,1,0
12360,3,1156,2011-10-18,2302,767.33,1,0
16140,3,728,2011-10-18,708,236,1,0
16734,3,345,2011-10-18,647,215.67,1,0
12759,3,894,2011-10-18,1411,470.33,1,0
16940,3,2169,2011-10-18,3050,1016.67,1,0
13637,3,404,2011-10-18,803,267.67,1,0
14798,3,150,2011-10-18,174,58,1,0
14306,3,1073,2011-10-19,2083,694.33,1,0
17462,3,224,2011-10-19,663,221,1,0
18228,3,236,2011-10-20,769,256.33,1,0
18149,3,310,2011-10-20,612,204,1,0
16593,3,116,2011-10-20,330,110,1,0
16099,3,434,2011-10-20,732,244,1,0
14631,3,622,2011-10-20,1007,335.67,1,0
17420,3,265,2011-10-20,599,199.67,1,0
15807,3,430,2011-10-20,904,301.33,1,0
17361,3,157,2011-10-21,488,162.67,1,0
14147,3,96,2011-10-21,468,156,1,0
14731,3,256,2011-10-23,380,126.67,1,0
15806,3,602,2011-10-24,785,261.67,1,0
16023,3,358,2011-10-24,720,240,1,0
12546,3,612,2011-10-24,1002,334,1,0
14001,3,962,2011-10-25,2043,681,1,0
16110,3,720,2011-10-25,1321,440.33,1,0
17917,3,184,2011-10-25,335,111.67,1,0
15630,3,799,2011-10-25,1180,393.33,1,0
17024,3,69,2011-10-25,96,32,1,0
13652,3,578,2011-10-25,1095,365,1,0
15516,3,27,2011-10-26,62,20.67,1,0
14690,3,160,2011-10-26,342,114,1,0
16418,3,280,2011-10-26,631,210.33,1,0
13791,3,828,2011-10-27,1048,349.33,1,0
17545,3,337,2011-10-27,642,214,1,0
15791,3,730,2011-10-27,1604,534.67,1,0
16690,3,137,2011-10-27,209,69.67,1,0
13812,3,330,2011-10-28,485,161.67,1,0
16102,3,942,2011-10-28,1842,614,1,0
12895,3,204,2011-10-28,347,115.67,1,0
18287,3,1586,2011-10-28,1837,612.33,1,0
15376,3,615,2011-10-30,1222,407.33,1,0
13421,3,1102,2011-10-30,1821,607,1,0
15865,3,368,2011-10-30,895,298.33,1,0
13617,3,300,2011-10-30,544,181.33,1,0
16049,3,763,2011-10-30,1075,358.33,1,0
16969,3,816,2011-10-31,650,216.67,1,0
16960,3,301,2011-11-01,505,168.33,1,0
14383,3,817,2011-11-01,1248,416,1,0
17166,3,75,2011-11-01,189,63,1,0
13461,3,1170,2011-11-01,1445,481.67,1,0
13032,3,367,2011-11-01,997,332.33,1,0
18270,3,98,2011-11-01,245,81.67,1,0
16706,3,249,2011-11-02,531,177,1,0
17351,3,113,2011-11-03,587,195.67,1,0
17076,3,295,2011-11-03,841,280.33,1,0
16221,3,714,2011-11-03,861,287,1,0
18081,3,195,2011-11-03,343,114.33,1,0
15651,3,479,2011-11-03,646,215.33,1,0
12808,3,187,2011-11-03,456,152,1,0
14856,3,711,2011-11-03,1291,430.33,1,0
17703,3,590,2011-11-04,799,266.33,1,0
18035,3,584,2011-11-04,714,238,1,0
14592,3,407,2011-11-04,558,186,1,0
16012,3,799,2011-11-04,1415,471.67,1,0
15598,3,156,2011-11-04,236,78.67,1,0
14567,3,410,2011-11-04,1524,508,1,0
14971,3,639,2011-11-04,1098,366,1,0
14412,3,784,2011-11-04,761,253.67,1,0
13772,3,540,2011-11-06,1123,374.33,1,0
18170,3,409,2011-11-06,980,326.67,1,0
15427,3,967,2011-11-06,1431,477,1,0
16357,3,246,2011-11-06,659,219.67,1,0
18150,3,332,2011-11-07,567,189,1,0
18036,3,232,2011-11-07,403,134.33,1,0
17158,3,778,2011-11-07,1267,422.33,1,0
14700,3,1314,2011-11-07,2195,731.67,1,0
14387,3,795,2011-11-07,1728,576,1,0
13643,3,273,2011-11-08,519,173,1,0
15763,3,268,2011-11-08,1049,349.67,1,0
